"Story","Title","Result","Date","Stability","Duration (s)"
"Serenity/JS Website","offers a web testing tutorial","SUCCESS","2023-12-09T00:24:02.536Z[Etc/UTC]","0.0","1.3"
"Serenity/JS Website","offers examples to help you practice test automation","SUCCESS","2023-12-09T00:24:03.835Z[Etc/UTC]","0.0","3.55"
