"Story","Title","Result","Date","Stability","Duration (s)"
"Serenity/JS Website","offers a web testing tutorial","SUCCESS","2023-10-10T03:16:48.82Z[Etc/UTC]","0.0","1.5"
"Serenity/JS Website","tells people what the framework can help them do","SUCCESS","2023-10-10T03:16:50.328Z[Etc/UTC]","0.0","1.26"
