"Story","Title","Result","Date","Stability","Duration (s)"
"Serenity/JS Website","offers a web testing tutorial","SUCCESS","2023-10-10T00:49:52.355Z[Etc/UTC]","0.0","1.4"
"Serenity/JS Website","tells people what the framework can help them do","SUCCESS","2023-10-10T00:49:53.764Z[Etc/UTC]","0.0","1.15"
